Created by CETR Data Viewer ver.2.20.107 01/30/21 16:15:48
Created by CETR UMT ver.1.138.259 23 Jan 2021 13:27:01
Total number of runs - 1
Total number of steps = 1
Indenter tip ID = 0
C:\Users\caiot\OneDrive\Documentos\Python\Results\CSV\2021-01-23\cond_003.tst

Run # 1
Script file C:\TRIB\Scripts\Reciprocating Ambient\Caio V\reciprocating_caio_final.cts
Run date 23 Jan 2021 13:27:01
Step No. 1

Step Type Code: 0
Radius       = 4.2378
Velocity     = 0.2
Set Force    = -8
Duration     = 32.12
Data Count   = 32124
Started at: 12:33:53.064 23 Jan 2021

T,Fx,Fz,LV,Z,Ff,COF
0.1760,0.549,-7.998,-0.002,0.0000,0.549,0.069
0.1770,0.544,-8.026,-0.007,0.0000,0.544,0.068
0.1780,0.544,-8.059,-0.010,0.0000,0.544,0.068
0.1790,0.547,-8.090,-0.010,0.0000,0.547,0.068
0.1800,0.586,-8.058,-0.006,0.0000,0.586,0.073
0.1810,0.599,-7.982,-0.009,0.0000,0.599,0.075
0.1820,0.571,-7.939,-0.009,0.0000,0.571,0.072
0.1830,0.539,-7.959,-0.009,0.0000,0.539,0.068
0.1840,0.534,-7.992,-0.003,0.0000,0.534,0.067
0.1850,0.538,-8.023,-0.007,0.0000,0.538,0.067
0.1860,0.547,-8.054,-0.009,0.0000,0.547,0.068
0.1870,0.558,-8.085,-0.009,0.0000,0.558,0.069
0.1880,0.592,-8.082,-0.006,0.0000,0.592,0.073
0.1890,0.630,-8.005,0.103,0.0000,0.630,0.079
0.1900,0.618,-7.942,2.885,0.0000,0.618,0.078
0.1910,0.583,-7.944,0.214,0.0000,0.583,0.073
0.1920,0.561,-7.977,0.000,0.0000,0.561,0.070
0.1930,0.560,-8.011,-0.003,0.0000,0.560,0.070
0.1940,0.558,-8.039,-0.008,0.0000,0.558,0.069
0.1950,0.562,-8.071,-0.008,0.0000,0.562,0.070
0.1960,0.573,-8.091,-0.009,0.0000,0.573,0.071
0.1970,0.620,-8.033,-0.005,0.0000,0.620,0.077
0.1980,0.620,-7.965,-0.008,0.0000,0.620,0.078
0.1990,0.589,-7.940,-0.009,0.0000,0.589,0.074
0.2000,0.565,-7.969,-0.008,0.0000,0.565,0.071
0.2010,0.567,-8.001,-0.007,0.0000,0.567,0.071
0.2020,0.581,-8.035,-0.004,0.0000,0.581,0.072
0.2030,0.591,-8.063,-0.007,0.0000,0.591,0.073
0.2040,0.603,-8.093,-0.008,0.0000,0.603,0.075
0.2050,0.648,-8.061,-0.009,0.0000,0.648,0.080
0.2060,0.672,-7.985,0.733,0.0000,0.672,0.084
0.2070,0.653,-7.941,1.245,0.0000,0.653,0.082
0.2080,0.617,-7.961,0.042,0.0000,0.617,0.078
0.2090,0.602,-7.988,-0.006,0.0000,0.602,0.075
0.2100,0.601,-8.022,-0.009,0.0000,0.601,0.075
0.2110,0.608,-8.055,-0.007,0.0000,0.608,0.075
0.2120,0.615,-8.087,-0.007,0.0000,0.615,0.076
0.2130,0.642,-8.081,-0.009,0.0000,0.642,0.079
0.2140,0.684,-8.011,-0.009,0.0000,0.684,0.085
0.2150,0.679,-7.953,-0.011,0.0000,0.679,0.085
0.2160,0.652,-7.954,-0.003,0.0000,0.652,0.082
0.2170,0.636,-7.981,-0.007,0.0000,0.636,0.080
0.2180,0.639,-8.015,-0.009,0.0000,0.639,0.080
0.2190,0.647,-8.048,-0.009,0.0000,0.647,0.080
0.2200,0.659,-8.079,-0.003,0.0000,0.659,0.082
0.2210,0.670,-8.098,-0.008,0.0000,0.670,0.083
0.2220,0.718,-8.035,-0.009,0.0000,0.718,0.089
0.2230,0.726,-7.965,1.298,0.0000,0.726,0.091
0.2240,0.695,-7.943,0.327,0.0000,0.695,0.088
0.2250,0.673,-7.970,0.009,0.0000,0.673,0.084
0.2260,0.664,-7.998,-0.007,0.0000,0.664,0.083
0.2270,0.673,-8.031,-0.007,0.0000,0.673,0.084
0.2280,0.691,-8.064,-0.009,0.0000,0.691,0.086
0.2290,0.710,-8.095,-0.005,0.0000,0.710,0.088
0.2300,0.757,-8.060,-0.007,0.0000,0.757,0.094
0.2310,0.786,-7.989,-0.009,0.0000,0.786,0.098
0.2320,0.772,-7.945,-0.008,0.0000,0.772,0.097
0.2330,0.740,-7.962,-0.008,0.0000,0.740,0.093
0.2340,0.728,-7.994,-0.009,0.0000,0.728,0.091
0.2350,0.726,-8.022,-0.008,0.0000,0.726,0.090
0.2360,0.729,-8.055,-0.010,0.0000,0.729,0.091
0.2370,0.742,-8.087,-0.009,0.0000,0.742,0.092
0.2380,0.780,-8.087,-0.005,0.0000,0.780,0.096
0.2390,0.832,-8.007,-0.008,0.0000,0.832,0.104
0.2400,0.839,-7.948,1.073,0.0000,0.839,0.106
0.2410,0.815,-7.948,0.067,0.0000,0.815,0.102
0.2420,0.799,-7.980,-0.005,0.0000,0.799,0.100
0.2430,0.796,-8.005,-0.008,0.0000,0.796,0.099
0.2440,0.802,-8.041,-0.007,0.0000,0.802,0.100
0.2450,0.808,-8.072,-0.009,0.0000,0.808,0.100
0.2460,0.827,-8.091,-0.005,0.0000,0.827,0.102
0.2470,0.881,-8.035,-0.007,0.0000,0.881,0.110
0.2480,0.899,-7.967,-0.009,0.0000,0.899,0.113
0.2490,0.880,-7.943,-0.009,0.0000,0.880,0.111
0.2500,0.862,-7.970,-0.010,0.0000,0.862,0.108
0.2510,0.861,-8.004,-0.003,0.0000,0.861,0.108
0.2520,0.858,-8.034,-0.008,0.0000,0.858,0.107
0.2530,0.863,-8.060,-0.008,0.0000,0.863,0.107
0.2540,0.871,-8.094,-0.009,0.0000,0.871,0.108
0.2550,0.917,-8.057,-0.011,0.0000,0.917,0.114
0.2560,0.956,-7.980,0.070,0.0000,0.956,0.120
0.2570,0.954,-7.938,0.744,0.0000,0.954,0.120
0.2580,0.931,-7.952,0.019,0.0000,0.931,0.117
0.2590,0.929,-7.982,-0.007,0.0000,0.929,0.116
0.2600,0.937,-8.018,-0.008,0.0000,0.937,0.117
0.2610,0.942,-8.050,-0.008,0.0000,0.942,0.117
0.2620,0.947,-8.079,-0.009,0.0000,0.947,0.117
0.2630,0.974,-8.076,-0.006,0.0000,0.974,0.121
0.2640,1.015,-8.007,-0.005,0.0000,1.015,0.127
0.2650,1.011,-7.948,-0.007,0.0000,1.011,0.127
0.2660,0.991,-7.945,-0.007,0.0000,0.991,0.125
0.2670,0.984,-7.977,-0.007,0.0000,0.984,0.123
0.2680,0.990,-8.010,-0.009,0.0000,0.990,0.124
0.2690,1.000,-8.041,-0.008,0.0000,1.000,0.124
0.2700,1.009,-8.074,-0.009,0.0000,1.009,0.125
0.2710,1.027,-8.092,-0.005,0.0000,1.027,0.127
0.2720,1.073,-8.027,-0.007,0.0000,1.073,0.134
0.2730,1.084,-7.953,1.177,0.0000,1.084,0.136
0.2740,1.062,-7.933,0.371,0.0000,1.062,0.134
0.2750,1.049,-7.960,0.006,0.0000,1.049,0.132
0.2760,1.054,-7.995,-0.008,0.0000,1.054,0.132
0.2770,1.063,-8.027,-0.009,0.0000,1.063,0.132
0.2780,1.073,-8.058,-0.008,0.0000,1.073,0.133
0.2790,1.082,-8.087,-0.005,0.0000,1.082,0.134
0.2800,1.121,-8.053,-0.007,0.0000,1.121,0.139
0.2810,1.143,-7.978,-0.007,0.0000,1.143,0.143
0.2820,1.126,-7.932,-0.009,0.0000,1.126,0.142
0.2830,1.105,-7.953,-0.007,0.0000,1.105,0.139
0.2840,1.104,-7.987,-0.009,0.0000,1.104,0.138
0.2850,1.113,-8.018,-0.010,0.0000,1.113,0.139
0.2860,1.125,-8.048,-0.010,0.0000,1.125,0.140
0.2870,1.137,-8.081,-0.006,0.0000,1.137,0.141
0.2880,1.166,-8.074,-0.003,0.0000,1.166,0.144
0.2890,1.205,-7.997,-0.006,0.0000,1.205,0.151
0.2900,1.200,-7.937,2.147,0.0000,1.200,0.151
0.2910,1.170,-7.934,0.140,0.0000,1.170,0.147
0.2920,1.160,-7.968,-0.002,0.0000,1.160,0.146
0.2930,1.167,-8.001,-0.008,0.0000,1.167,0.146
0.2940,1.179,-8.034,-0.009,0.0000,1.179,0.147
0.2950,1.190,-8.066,-0.009,0.0000,1.190,0.148
0.2960,1.206,-8.086,-0.005,0.0000,1.206,0.149
0.2970,1.250,-8.024,-0.007,0.0000,1.250,0.156
0.2980,1.258,-7.955,-0.006,0.0000,1.258,0.158
0.2990,1.230,-7.933,-0.008,0.0000,1.230,0.155
0.3000,1.212,-7.962,-0.009,0.0000,1.212,0.152
0.3010,1.215,-7.995,-0.008,0.0000,1.215,0.152
0.3020,1.229,-8.026,-0.010,0.0000,1.229,0.153
0.3030,1.245,-8.059,-0.004,0.0000,1.245,0.154
0.3040,1.252,-8.089,-0.006,0.0000,1.252,0.155
0.3050,1.298,-8.045,-0.008,0.0000,1.298,0.161
0.3060,1.324,-7.971,0.553,0.0000,1.324,0.166
0.3070,1.306,-7.926,1.286,0.0000,1.306,0.165
0.3080,1.280,-7.946,0.042,0.0000,1.280,0.161
0.3090,1.277,-7.979,-0.006,0.0000,1.277,0.160
0.3100,1.288,-8.012,-0.004,0.0000,1.288,0.161
0.3110,1.302,-8.041,-0.007,0.0000,1.302,0.162
0.3120,1.314,-8.075,-0.009,0.0000,1.314,0.163
0.3130,1.348,-8.068,-0.010,0.0000,1.348,0.167
0.3140,1.391,-7.998,-0.009,0.0000,1.391,0.174
0.3150,1.385,-7.942,-0.005,0.0000,1.385,0.174
0.3160,1.352,-7.942,-0.008,0.0000,1.352,0.170
0.3170,1.341,-7.970,-0.006,0.0000,1.341,0.168
0.3180,1.345,-8.004,-0.009,0.0000,1.345,0.168
0.3190,1.361,-8.035,-0.009,0.0000,1.361,0.169
0.3200,1.379,-8.068,-0.007,0.0000,1.379,0.171
0.3210,1.403,-8.085,-0.005,0.0000,1.403,0.174
0.3220,1.454,-8.021,-0.009,0.0000,1.454,0.181
0.3230,1.467,-7.948,1.596,0.0000,1.467,0.185
0.3240,1.442,-7.926,0.448,0.0000,1.442,0.182
0.3250,1.422,-7.955,0.011,0.0000,1.422,0.179
0.3260,1.423,-7.989,-0.008,0.0000,1.423,0.178
0.3270,1.437,-8.020,-0.008,0.0000,1.437,0.179
0.3280,1.455,-8.053,-0.005,0.0000,1.455,0.181
0.3290,1.471,-8.080,-0.007,0.0000,1.471,0.182
0.3300,1.519,-8.044,-0.008,0.0000,1.519,0.189
0.3310,1.547,-7.974,-0.009,0.0000,1.547,0.194
0.3320,1.531,-7.931,-0.010,0.0000,1.531,0.193
0.3330,1.505,-7.949,-0.009,0.0000,1.505,0.189
0.3340,1.504,-7.981,-0.004,0.0000,1.504,0.188
0.3350,1.511,-8.014,-0.006,0.0000,1.511,0.189
0.3360,1.524,-8.044,-0.008,0.0000,1.524,0.189
0.3370,1.542,-8.071,-0.009,0.0000,1.542,0.191
0.3380,1.580,-8.067,-0.009,0.0000,1.580,0.196
0.3390,1.628,-7.992,-0.009,0.0000,1.628,0.204
0.3400,1.628,-7.933,2.196,0.0000,1.628,0.205
0.3410,1.600,-7.936,0.143,0.0000,1.600,0.202
0.3420,1.584,-7.967,0.002,0.0000,1.584,0.199
0.3430,1.586,-7.997,-0.009,0.0000,1.586,0.198
0.3440,1.598,-8.026,-0.008,0.0000,1.598,0.199
0.3450,1.614,-8.059,-0.009,0.0000,1.614,0.200
0.3460,1.638,-8.079,-0.009,0.0000,1.638,0.203
0.3470,1.692,-8.018,-0.009,0.0000,1.692,0.211
0.3480,1.706,-7.953,-0.009,0.0000,1.706,0.214
0.3490,1.683,-7.932,-0.003,0.0000,1.683,0.212
0.3500,1.661,-7.959,-0.007,0.0000,1.661,0.209
0.3510,1.661,-7.988,-0.008,0.0000,1.661,0.208
0.3520,1.671,-8.020,-0.006,0.0000,1.671,0.208
0.3530,1.685,-8.053,-0.009,0.0000,1.685,0.209
0.3540,1.702,-8.082,-0.009,0.0000,1.702,0.211
0.3550,1.754,-8.043,-0.010,0.0000,1.754,0.218
0.3560,1.787,-7.969,0.543,0.0000,1.787,0.224
0.3570,1.770,-7.925,1.214,0.0000,1.770,0.223
0.3580,1.740,-7.943,0.039,0.0000,1.740,0.219
0.3590,1.733,-7.972,-0.006,0.0000,1.733,0.217
0.3600,1.742,-8.008,-0.006,0.0000,1.742,0.218
0.3610,1.753,-8.039,-0.009,0.0000,1.753,0.218
0.3620,1.770,-8.071,-0.007,0.0000,1.770,0.219
0.3630,1.810,-8.062,-0.005,0.0000,1.810,0.225
0.3640,1.851,-7.989,-0.006,0.0000,1.851,0.232
0.3650,1.845,-7.933,-0.008,0.0000,1.845,0.233
0.3660,1.816,-7.937,-0.009,0.0000,1.816,0.229
0.3670,1.806,-7.968,-0.010,0.0000,1.806,0.227
0.3680,1.813,-8.002,-0.004,0.0000,1.813,0.227
0.3690,1.819,-8.032,-0.009,0.0000,1.819,0.226
0.3700,1.831,-8.059,-0.009,0.0000,1.831,0.227
0.3710,1.855,-8.079,-0.009,0.0000,1.855,0.230
0.3720,1.910,-8.016,-0.010,0.0000,1.910,0.238
0.3730,1.927,-7.948,1.940,0.0000,1.927,0.242
0.3740,1.898,-7.925,0.425,0.0000,1.898,0.239
0.3750,1.832,-7.942,0.008,0.0000,1.832,0.231
0.3760,1.676,-7.970,-0.007,0.0000,1.676,0.210
0.3770,1.521,-7.993,-0.008,0.0000,1.521,0.190
0.3780,1.425,-8.014,-0.009,0.0000,1.425,0.178
0.3790,1.337,-8.043,-0.003,0.0000,1.337,0.166
0.3800,1.329,-7.997,-0.008,0.0000,1.329,0.166
0.3810,1.341,-7.915,-0.007,0.0000,1.341,0.169
0.3820,1.291,-7.874,-0.007,0.0000,1.291,0.164
0.3830,1.267,-7.892,-0.009,0.0000,1.267,0.160
0.3840,1.262,-7.923,-0.009,0.0000,1.262,0.159
0.3850,1.251,-7.958,-0.005,0.0000,1.251,0.157
0.3860,1.267,-7.988,-0.005,0.0000,1.267,0.159
0.3870,1.276,-8.015,-0.007,0.0000,1.276,0.159
0.3880,1.303,-8.007,-0.009,0.0000,1.303,0.163
0.3890,1.371,-7.932,-0.008,0.0000,1.371,0.173
0.3900,1.366,-7.878,1.705,0.0000,1.366,0.173
0.3910,1.339,-7.882,0.101,0.0000,1.339,0.170
0.3920,1.338,-7.907,-0.003,0.0000,1.338,0.169
0.3930,1.335,-7.937,-0.007,0.0000,1.335,0.168
0.3940,1.354,-7.970,-0.007,0.0000,1.354,0.170
0.3950,1.383,-8.001,-0.008,0.0000,1.383,0.173
0.3960,1.405,-8.023,-0.004,0.0000,1.405,0.175
0.3970,1.470,-7.956,-0.007,0.0000,1.470,0.185
0.3980,1.491,-7.891,-0.009,0.0000,1.491,0.189
0.3990,1.463,-7.873,-0.008,0.0000,1.463,0.186
0.4000,1.458,-7.899,-0.005,0.0000,1.458,0.185
0.4010,1.460,-7.930,-0.005,0.0000,1.460,0.184
0.4020,1.463,-7.963,-0.008,0.0000,1.463,0.184
0.4030,1.486,-7.992,-0.008,0.0000,1.486,0.186
0.4040,1.494,-8.023,-0.009,0.0000,1.494,0.186
0.4050,1.548,-7.981,-0.010,0.0000,1.548,0.194
0.4060,1.594,-7.906,0.263,0.0000,1.594,0.202
0.4070,1.577,-7.864,0.966,0.0000,1.577,0.201
0.4080,1.558,-7.883,0.031,0.0000,1.558,0.198
0.4090,1.563,-7.917,-0.007,0.0000,1.563,0.197
0.4100,1.567,-7.949,-0.009,0.0000,1.567,0.197
0.4110,1.589,-7.979,-0.005,0.0000,1.589,0.199
0.4120,1.601,-8.009,-0.008,0.0000,1.601,0.200
0.4130,1.633,-7.997,-0.008,0.0000,1.633,0.204
0.4140,1.677,-7.928,-0.009,0.0000,1.677,0.212
0.4150,1.664,-7.874,-0.010,0.0000,1.664,0.211
0.4160,1.625,-7.876,-0.009,0.0000,1.625,0.206
0.4170,1.602,-7.906,-0.005,0.0000,1.602,0.203
